customer_id,date,amount
C01244,2024-07-08,11.02
C01245,2025-12-04,85.4
C01245,2024-11-05,24.05
C01245,2025-05-22,34.98
C01245,2023-11-29,57.06
C01246,2025-11-29,17.38
C01246,2023-06-19,13.24
C01246,2025-11-20,41.66
C01247,2025-09-30,34.17
C01247,2025-08-07,66.98
C01247,2025-08-22,78.65
C01247,2023-02-03,85.14
C01248,2023-09-23,11.39
C01248,2023-03-02,15.95
C01248,2023-12-11,17.8
C01248,2023-06-04,5.64
C01248,2025-12-28,9.63
C01248,2023-04-15,13.23
C01248,2024-05-09,9.73
C01249,2025-02-23,12.7
C01249,2023-07-02,10.02
C01249,2023-02-21,15.02
C01249,2024-11-01,17.01
C01249,2024-12-01,10.86
C01249,2024-02-17,13.88
C01249,2025-12-11,13.28
C01249,2023-04-26,11.3
C01249,2024-08-03,16.24
C01249,2025-11-28,13.86
C01249,2023-08-31,13.0
C01249,2023-02-14,21.91
C01249,2024-02-18,9.13
C01249,2023-02-08,11.75
C01249,2024-11-07,9.67
C01249,2024-03-26,26.66
C01249,2025-08-13,17.6
C01250,2025-04-13,41.03
C01250,2024-12-14,30.54
C01250,2023-06-30,37.83
C01250,2024-12-30,34.96
C01251,2025-09-21,26.58
C01251,2025-11-09,17.48
C01251,2023-07-09,29.74
C01251,2023-06-19,23.83
C01251,2023-01-25,17.26
C01251,2024-11-26,25.93
C01251,2023-07-02,22.96
C01252,2025-11-09,23.95
C01253,2023-05-14,57.45
C01253,2024-01-01,51.62
C01253,2025-06-28,59.51
C01253,2024-03-23,50.24
C01254,2025-04-16,45.05
C01254,2025-11-27,19.57
C01254,2024-11-24,30.87
C01254,2024-08-09,30.12
C01254,2023-09-09,41.7
C01254,2024-08-09,12.43
C01254,2025-11-02,32.58
C01254,2023-03-23,18.98
C01254,2024-04-07,21.93
C01254,2024-05-20,19.62
C01254,2023-08-16,35.45
C01254,2024-12-29,26.64
C01254,2023-04-22,15.9
C01254,2023-12-05,26.53
C01255,2023-01-14,85.12
C01255,2025-03-12,41.88
C01255,2025-06-05,44.35
C01255,2023-08-08,63.41
C01256,2024-06-01,26.35
C01256,2023-07-10,96.32
C01256,2025-08-07,48.59
C01257,2025-06-07,10.78
C01257,2025-10-21,18.64
C01257,2023-10-20,22.86
C01257,2024-07-01,6.88
C01258,2024-02-18,34.32
C01258,2025-10-20,30.12
C01258,2025-09-04,32.67
C01259,2025-02-28,31.86
C01259,2023-06-10,29.79
C01259,2025-07-02,20.92
C01259,2023-03-15,23.66
C01259,2023-04-12,25.56
C01260,2024-01-23,42.94
C01261,2023-02-14,25.95
C01261,2024-01-19,12.65
C01261,2023-05-23,15.28
C01262,2024-07-18,91.19
C01262,2025-07-07,55.94
C01262,2023-08-28,42.0
C01262,2024-09-17,35.52
C01262,2025-10-05,112.17
C01262,2024-09-28,54.91
C01262,2024-05-19,69.97
C01262,2024-08-20,33.49
C01262,2024-12-29,22.75
C01262,2025-08-24,45.89
C01262,2024-07-21,59.2
C01262,2024-05-19,58.26
C01262,2024-07-04,65.56
C01262,2024-11-29,66.9
C01262,2023-08-19,42.81
C01262,2023-10-21,70.59
C01262,2023-09-19,70.76
C01262,2025-09-23,52.54
C01262,2024-11-27,67.44
C01262,2023-02-20,35.38
C01262,2025-03-24,44.76
C01263,2025-01-19,10.51
C01263,2023-06-15,12.15
C01264,2025-10-27,29.06
C01264,2025-06-16,23.19
C01264,2023-08-31,23.38
C01264,2023-11-24,23.53
C01265,2023-08-14,70.89
C01266,2025-01-28,14.94
C01267,2025-01-28,38.09
C01267,2025-09-27,31.68
C01267,2023-04-17,42.42
C01267,2025-03-27,13.2
C01267,2025-08-18,17.72
C01267,2025-02-19,30.37
C01268,2024-07-14,15.46
C01268,2024-07-05,33.8
C01268,2025-07-09,30.65
C01268,2023-09-14,14.28
C01268,2025-02-21,44.32
C01269,2023-10-03,51.03
C01269,2024-08-22,74.89
C01269,2024-02-07,197.98
C01269,2023-02-06,130.98
C01269,2024-07-15,99.86
C01269,2024-07-09,46.9
C01269,2024-05-21,72.55
C01269,2023-09-18,98.4
C01269,2024-01-26,130.05
C01269,2023-06-03,80.24
C01269,2023-04-01,118.1
C01270,2023-04-11,9.89
C01271,2024-11-22,44.43
C01271,2023-01-29,52.43
C01272,2025-07-13,30.75
C01272,2025-04-05,26.94
C01272,2024-06-01,10.86
C01272,2024-05-12,48.68
C01273,2025-06-26,42.52
C01273,2025-04-07,23.41
C01273,2025-08-01,31.3
C01274,2025-07-03,33.77
C01275,2023-03-25,26.65
C01275,2023-03-25,16.42
C01275,2025-06-07,13.3
C01276,2023-06-04,23.33
C01276,2023-05-24,17.74
C01276,2024-06-28,30.76
C01276,2024-10-07,42.48
C01277,2023-11-20,17.25
C01277,2025-08-25,20.66
C01278,2023-03-10,29.99
C01279,2025-04-30,43.38
C01279,2025-09-25,33.92
C01280,2024-01-26,18.48
C01280,2025-12-15,20.85
C01280,2023-05-07,39.23
C01280,2024-12-28,17.35
C01280,2024-03-04,18.27
C01281,2023-04-23,18.75
C01281,2024-08-10,24.46
C01281,2024-03-28,38.05
C01281,2025-05-16,13.52
C01281,2024-11-21,15.6
C01281,2024-11-28,30.87
C01281,2025-11-21,14.05
C01281,2025-09-28,36.9
C01281,2025-10-28,26.24
C01281,2025-03-22,33.8
C01281,2025-06-26,15.1
C01281,2023-08-27,22.15
C01281,2023-07-31,39.7
C01281,2024-08-31,41.54
C01282,2023-08-30,114.34
C01282,2024-10-09,88.93
C01282,2025-03-31,97.26
C01283,2024-05-30,6.83
C01283,2025-12-24,9.55
C01283,2025-01-15,6.24
C01283,2024-06-05,11.09
C01284,2024-10-09,15.13
C01284,2023-03-23,26.31
C01284,2024-04-29,19.35
C01285,2025-06-29,42.16
C01285,2024-06-25,35.01
C01286,2023-12-13,45.53
C01287,2025-03-14,22.37
C01287,2025-03-11,50.95
C01287,2023-12-23,30.0
C01287,2024-09-10,42.68
C01287,2024-06-26,25.02
C01288,2023-02-17,6.89
C01288,2023-04-28,8.92
C01288,2025-03-19,12.69
C01288,2025-04-20,7.6
C01288,2025-03-10,12.77
C01288,2025-09-26,11.63
C01288,2023-05-23,9.15
C01288,2025-01-08,6.99
C01288,2024-05-02,17.82
C01288,2025-05-25,6.83
C01289,2023-05-15,37.34
C01289,2025-03-05,18.92
C01289,2023-09-25,54.13
C01289,2025-12-16,35.17
C01290,2024-11-26,25.7
C01290,2025-05-30,30.16
C01290,2025-09-15,36.85
C01291,2025-08-22,25.27
C01292,2025-03-05,22.08
C01292,2024-07-28,22.57
C01292,2025-03-13,16.43
C01293,2024-06-02,5.86
C01293,2024-05-12,8.24
C01293,2025-10-04,5.64
C01293,2023-11-25,11.73
C01293,2024-08-23,15.3
C01293,2024-10-01,10.61
C01293,2024-01-21,8.51
C01293,2023-11-12,5.63
C01293,2023-09-23,2.57
C01293,2024-05-23,5.1
C01294,2024-04-06,64.94
C01294,2023-06-29,20.19
C01294,2024-11-01,18.55
C01294,2025-02-11,18.58
C01295,2024-10-09,110.24
C01295,2025-10-28,64.04
C01295,2025-05-03,61.49
C01296,2024-03-22,12.92
C01296,2025-04-17,28.36
C01296,2025-10-03,23.08
C01297,2025-08-07,38.49
C01297,2023-11-23,43.08
C01298,2025-02-05,15.86
C01298,2024-05-26,11.17
C01298,2023-09-15,18.18
C01299,2024-09-13,19.36
C01299,2025-09-28,51.91
C01300,2025-09-30,18.3
C01300,2024-05-20,20.1
C01300,2024-01-04,20.88
C01300,2025-09-26,64.73
C01300,2023-12-11,29.97
C01300,2024-04-08,19.79
C01300,2023-01-06,9.75
C01301,2025-11-17,80.56
C01302,2025-09-15,22.27
C01303,2024-04-07,5.59
C01304,2024-10-03,54.04
C01304,2024-12-08,55.53
C01304,2024-02-14,56.42
C01304,2025-12-25,83.92
C01304,2025-08-18,43.17
C01305,2024-03-24,59.25
C01305,2024-12-06,39.75
C01305,2024-04-04,41.66
C01305,2023-11-11,80.29
C01306,2025-05-31,18.29
C01306,2023-09-05,14.76
C01306,2024-07-19,11.24
C01306,2024-03-01,24.69
C01307,2025-04-12,24.03
C01308,2023-08-15,15.88
C01308,2023-10-13,17.67
C01308,2024-02-27,17.18
C01308,2023-02-03,23.74
C01308,2024-12-15,17.71
C01309,2024-09-23,13.6
C01309,2023-10-31,9.67
C01309,2023-07-24,6.03
C01310,2024-12-25,130.36
C01310,2024-06-23,89.86
C01311,2023-11-24,10.3
C01311,2025-12-23,3.77
C01311,2024-11-12,10.37
C01311,2025-01-26,15.67
C01312,2024-11-15,18.46
C01312,2025-08-16,32.64
C01312,2023-06-08,8.97
C01313,2024-08-02,34.66
C01313,2023-05-29,22.17
C01313,2024-03-16,23.93
C01313,2025-04-01,33.54
C01314,2025-09-30,17.85
C01314,2024-04-23,44.9
C01315,2024-08-27,23.37
C01315,2025-02-28,43.1
C01315,2025-07-18,23.69
C01315,2024-05-24,35.27
C01315,2025-04-09,42.18
C01315,2024-05-04,18.67
C01315,2023-02-15,29.64
C01315,2024-01-18,13.63
C01316,2025-06-21,18.08
C01316,2023-08-02,12.19
C01316,2023-09-06,14.96
C01316,2025-03-07,12.45
C01316,2024-03-08,12.11
C01316,2023-08-31,10.27
C01316,2025-05-03,11.94
C01316,2025-06-03,17.49
C01316,2023-01-19,9.19
C01316,2023-02-28,9.94
C01316,2024-12-19,12.3
C01316,2023-03-20,15.23
C01317,2023-11-24,59.9
C01317,2023-03-19,81.14
C01317,2025-10-26,61.15
C01318,2024-08-19,9.87
C01318,2023-05-26,9.74
C01319,2025-08-20,19.68
C01320,2025-07-04,12.86
C01320,2025-08-03,11.0
C01320,2025-02-24,14.74
C01321,2023-09-11,12.99
C01321,2024-11-16,14.37
C01321,2023-04-30,15.04
C01322,2025-03-28,8.68
C01322,2024-04-27,8.39
C01322,2023-09-08,7.46
C01322,2024-04-13,7.44
C01322,2025-07-01,7.11
C01322,2024-02-06,3.54
C01322,2025-07-13,4.84
C01322,2025-06-07,4.26
C01322,2025-11-07,6.51
C01322,2024-09-16,10.83
C01322,2023-02-10,7.47
C01322,2024-04-05,6.74
C01322,2023-01-13,5.33
C01322,2025-11-12,11.76
C01323,2025-01-09,22.21
C01324,2024-03-01,20.01
C01325,2023-07-30,32.6
C01325,2025-09-11,50.37
C01325,2023-01-30,26.87
C01326,2023-06-22,14.79
C01326,2025-11-11,20.12
C01326,2024-02-12,28.42
C01326,2024-04-26,32.3
C01326,2024-01-30,26.43
C01326,2023-09-20,21.38
C01326,2023-09-18,31.36
C01326,2025-02-24,23.44
C01327,2023-12-18,36.67
C01327,2023-10-08,21.28
C01328,2024-07-13,55.85
C01329,2023-04-03,15.83
C01329,2024-09-26,8.56
C01329,2023-08-19,14.69
C01329,2024-05-23,14.14
C01329,2023-07-26,9.41
C01329,2023-01-25,13.43
C01329,2024-07-25,20.25
C01329,2024-02-06,15.65
C01329,2025-02-24,21.32
C01329,2023-02-04,11.29
C01329,2024-06-29,25.76
C01329,2025-07-12,11.07
C01330,2023-05-24,28.19
C01330,2025-04-22,19.66
C01330,2023-08-27,51.28
C01331,2025-06-15,24.72
C01331,2023-12-24,21.6
C01331,2025-05-02,40.13
C01332,2023-05-03,26.66
C01333,2025-09-30,14.91
C01333,2024-02-11,14.97
C01333,2025-08-09,13.76
C01334,2024-08-17,20.22
C01334,2025-05-28,46.39
C01334,2023-01-08,32.23
C01334,2024-09-20,53.08
C01334,2023-12-11,45.55
C01334,2023-12-18,32.79
C01334,2024-08-18,37.47
C01335,2024-12-18,15.56
C01335,2023-07-03,46.15
C01335,2024-12-30,27.54
C01336,2024-03-21,27.59
C01337,2025-05-13,10.49
C01337,2023-10-06,29.45
C01337,2024-08-03,13.15
C01337,2023-08-05,30.05
C01338,2024-04-28,10.63
C01338,2024-08-03,18.77
C01338,2024-08-25,16.29
C01338,2023-10-16,18.13
C01338,2023-07-07,11.64
C01338,2024-03-12,7.97
C01338,2023-10-09,23.08
C01338,2023-06-24,15.32
C01338,2025-08-12,20.81
C01338,2025-12-18,13.47
C01338,2024-10-31,13.96
C01338,2024-10-28,13.62
C01338,2024-06-15,17.32
C01338,2024-06-10,5.34
C01338,2024-12-28,12.17
C01338,2024-10-17,15.75
C01339,2024-08-11,26.92
C01339,2025-10-28,29.53
C01339,2024-07-09,51.66
C01339,2025-01-10,33.02
C01340,2024-02-08,14.66
C01340,2025-04-28,18.48
C01341,2023-09-06,17.54
C01341,2025-12-12,19.11
C01341,2025-10-13,24.37
C01341,2024-10-30,14.11
C01341,2024-06-17,14.76
C01342,2025-11-27,61.78
C01342,2025-05-26,43.59
C01342,2023-11-11,85.96
C01343,2025-03-10,28.55
C01343,2024-08-15,6.51
C01343,2023-11-23,15.99
C01343,2025-11-15,18.99
C01343,2025-02-10,35.75
C01343,2023-03-25,25.6
C01343,2024-05-28,21.87
C01343,2025-10-24,27.8
C01343,2024-03-08,35.54
C01343,2023-12-26,37.15
C01343,2025-08-06,16.64
C01343,2025-04-30,19.7
C01343,2025-06-12,21.15
C01343,2023-05-26,15.12
C01343,2024-07-27,16.55
C01344,2023-10-01,18.02
C01344,2024-10-12,32.87
C01344,2025-04-08,32.48
C01345,2024-01-22,85.29
C01345,2025-02-12,32.69
C01346,2023-10-12,30.34
C01347,2024-07-24,8.09
C01348,2025-08-25,21.9
C01348,2025-07-07,19.63
C01348,2024-03-13,36.59
C01348,2025-05-03,16.88
C01348,2025-03-25,20.16
C01348,2024-08-06,21.06
C01348,2023-10-07,22.37
C01349,2023-11-28,13.19
C01350,2025-05-19,3.12
C01351,2024-12-09,49.59
C01351,2024-06-14,85.81
C01351,2025-03-31,55.47
C01351,2025-10-29,85.53
C01351,2024-10-23,26.33
C01352,2025-03-27,10.63
C01352,2025-12-02,4.47
C01352,2025-11-04,10.45
C01352,2025-06-24,6.35
C01352,2023-05-19,17.15
C01352,2023-06-27,18.27
C01352,2024-01-25,8.17
C01352,2024-07-13,11.82
C01352,2025-03-20,3.95
C01352,2023-03-19,3.28
C01353,2025-01-12,23.69
C01353,2023-05-04,31.28
C01353,2024-06-02,38.27
C01353,2025-06-04,25.15
C01354,2025-05-16,26.08
C01354,2024-07-07,16.47
C01355,2023-11-17,40.05
C01356,2025-11-08,11.39
C01356,2024-07-02,21.82
C01356,2025-08-25,14.23
C01356,2024-08-19,16.01
C01356,2025-02-14,10.65
C01356,2023-06-25,19.52
C01357,2024-06-30,53.8
C01357,2025-05-12,32.86
C01357,2023-08-28,56.65
C01357,2024-02-27,40.32
C01357,2024-11-12,31.67
C01357,2024-03-12,31.67
C01357,2025-12-18,44.25
C01357,2025-01-07,43.34
C01358,2023-02-15,12.79
C01358,2023-01-26,18.39
C01358,2023-02-10,15.44
C01358,2024-04-24,10.92
C01358,2024-09-28,13.56
C01359,2025-04-01,20.86
C01359,2024-08-14,38.67
C01359,2024-03-12,47.56
C01360,2024-04-17,27.36
C01360,2025-09-13,74.86
C01360,2024-08-31,68.17
C01360,2023-04-28,70.17
C01361,2023-02-20,12.83
C01362,2024-02-01,10.47
C01362,2024-09-27,14.59
C01362,2025-07-13,10.16
C01362,2024-11-27,8.96
C01363,2025-01-08,12.83
C01364,2024-03-29,57.34
C01364,2023-01-02,52.56
C01364,2025-08-10,45.28
C01365,2023-11-29,25.52
C01366,2023-04-22,31.96
C01366,2023-05-12,35.93
C01366,2023-01-07,31.1
C01366,2024-07-29,24.21
C01367,2023-02-19,13.64
C01368,2025-12-27,17.07
C01368,2024-09-08,25.22
C01368,2023-07-16,17.2
C01368,2024-08-18,31.74
C01368,2023-01-08,20.09
C01368,2023-11-13,19.51
C01368,2024-01-11,11.75
C01368,2024-02-24,15.04
C01368,2025-12-28,11.53
C01368,2024-01-02,15.45
C01368,2024-08-25,55.46
C01368,2025-05-17,25.41
C01368,2025-12-04,15.14
C01369,2023-03-12,16.17
C01370,2025-08-21,12.45
C01370,2024-09-29,23.47
C01370,2025-02-25,16.56
C01370,2024-08-16,15.27
C01370,2023-01-30,18.11
C01370,2025-01-07,18.31
C01370,2024-04-30,16.96
C01371,2024-09-05,103.48
C01371,2023-07-10,52.49
C01371,2025-04-24,49.13
C01372,2025-05-09,27.22
C01372,2023-07-12,25.45
C01372,2025-02-24,29.92
C01373,2024-04-10,18.63
C01373,2025-02-25,13.77
C01374,2023-08-20,20.01
C01374,2025-10-15,35.28
C01374,2025-03-16,21.33
C01375,2025-01-18,50.73
C01375,2025-06-06,101.47
C01376,2024-09-01,17.9
C01376,2024-11-14,20.0
C01376,2023-06-27,18.15
C01377,2023-10-04,15.64
C01377,2023-09-01,30.96
C01377,2024-03-10,14.26
C01377,2023-09-18,26.69
C01377,2025-11-05,18.56
C01377,2023-06-21,41.53
C01377,2023-06-29,30.04
C01378,2023-11-16,55.78
C01378,2023-10-19,51.9
C01378,2024-05-26,47.72
C01379,2023-06-21,79.07
C01379,2025-09-15,28.53
C01379,2024-08-01,80.3
C01379,2023-09-29,51.97
C01379,2025-03-09,84.6
C01379,2023-09-24,32.86
C01379,2025-01-14,28.54
C01379,2024-02-10,45.25
C01379,2025-01-27,38.37
C01379,2023-04-30,43.52
C01379,2023-12-20,61.0
C01380,2023-07-12,15.35
C01380,2025-01-01,25.06
C01380,2024-08-23,20.03
C01380,2024-11-24,31.27
C01380,2024-03-01,16.95
C01380,2023-08-24,49.12
C01380,2023-03-26,21.95
C01380,2023-12-13,12.0
C01380,2025-09-06,18.56
C01380,2025-10-09,24.81
C01381,2024-12-11,24.44
C01381,2023-02-10,38.44
C01381,2023-12-03,30.8
C01382,2024-06-14,31.47
C01382,2025-12-24,27.93
C01382,2025-11-07,34.05
C01382,2025-09-04,44.18
C01383,2025-03-24,31.48
C01383,2023-11-12,13.07
C01383,2024-07-07,17.86
C01384,2024-09-18,33.18
C01384,2024-10-21,22.42
C01385,2023-09-18,22.83
C01385,2024-07-02,24.49
C01385,2025-10-17,18.4
C01385,2024-05-09,10.03
C01386,2025-06-25,24.72
C01386,2025-02-16,40.11
C01386,2025-10-28,27.54
C01386,2025-06-06,23.19
C01386,2025-04-07,15.19
C01386,2023-08-04,16.08
C01386,2023-11-06,42.98
C01386,2025-02-06,17.33
C01386,2024-01-15,14.58
C01386,2024-07-09,17.98
C01386,2024-05-24,21.1
C01386,2024-04-06,12.94
C01386,2025-09-06,24.87
C01386,2024-10-25,17.19
C01386,2023-07-09,24.6
C01386,2023-05-30,29.33
C01386,2024-02-07,28.25
C01386,2025-09-10,35.21
C01387,2024-02-28,15.94
C01387,2023-02-16,9.8
C01387,2024-03-08,10.08
C01387,2024-03-08,10.3
C01388,2024-04-10,21.97
C01389,2023-08-13,41.37
C01389,2024-10-30,37.05
C01389,2025-10-27,36.3
C01389,2025-05-09,51.1
C01390,2025-05-25,29.22
C01390,2023-03-16,20.73
C01390,2025-10-24,32.32
C01390,2025-09-15,30.89
C01390,2024-01-15,32.96
C01390,2024-03-13,12.69
C01390,2024-12-17,21.06
C01390,2024-11-23,30.5
C01390,2023-07-06,19.18
C01390,2023-12-10,17.01
C01390,2023-05-02,19.06
C01390,2023-07-20,19.17
C01390,2023-04-11,23.45
C01390,2023-07-19,20.54
C01391,2024-11-24,13.74
C01391,2023-06-01,21.5
C01391,2025-09-23,16.79
C01392,2025-01-07,163.21
C01392,2023-11-07,125.62
C01393,2025-12-09,28.94
C01394,2023-04-05,6.53
C01394,2025-11-19,7.8
C01395,2024-07-23,11.14
C01395,2025-06-06,11.19
C01396,2025-11-25,49.75
C01396,2025-05-27,62.19
C01396,2023-06-23,41.16
C01397,2024-11-12,66.54
C01397,2024-04-06,39.02
C01397,2025-09-09,62.84
C01398,2024-11-14,32.58
C01399,2023-06-24,27.37
C01399,2025-01-30,26.88
C01399,2023-10-31,21.59
C01399,2024-10-10,30.11
C01399,2023-01-01,28.64
C01399,2025-10-18,13.07
C01399,2025-08-31,19.69
C01400,2025-10-08,42.81
C01400,2024-06-20,42.57
C01401,2025-08-01,23.66
C01401,2025-02-04,22.13
C01402,2023-01-20,42.54
C01402,2024-02-08,30.71
C01403,2024-05-29,19.94
C01403,2023-05-21,21.56
C01403,2023-08-08,35.2
C01403,2024-09-17,33.52
C01404,2025-05-03,8.58
C01405,2023-07-25,10.1
C01405,2024-04-19,18.03
C01405,2023-12-12,16.39
C01406,2023-01-10,18.18
C01406,2023-07-18,21.51
C01406,2024-04-24,26.8
C01406,2025-07-09,41.23
C01406,2024-02-01,18.16
C01406,2023-01-21,22.1
C01406,2025-07-28,31.35
C01406,2023-05-05,43.57
C01406,2025-08-24,31.61
C01406,2023-08-26,37.45
C01406,2024-02-11,23.55
C01406,2023-07-01,55.64
C01406,2024-08-30,50.39
C01406,2023-04-16,45.81
C01406,2024-01-07,38.59
C01406,2024-11-11,33.37
C01407,2023-07-08,53.08
C01407,2023-12-22,34.35
C01408,2023-10-28,21.08
C01408,2024-01-12,10.37
C01408,2025-05-03,11.48
C01408,2023-02-01,9.61
C01409,2023-03-14,9.92
C01409,2025-03-09,12.89
C01409,2025-03-26,19.19
C01410,2024-09-14,57.1
C01410,2025-07-23,21.5
C01411,2023-12-27,29.18
C01411,2025-09-17,27.28
C01411,2025-12-11,16.89
C01411,2025-04-08,66.33
C01411,2024-06-07,27.31
C01412,2025-09-25,46.43
C01412,2023-05-02,55.63
C01412,2025-01-08,77.78
C01412,2025-11-12,29.82
C01412,2023-06-26,40.93
C01412,2023-06-19,61.85
C01413,2023-05-03,116.68
C01413,2025-04-06,66.21
C01413,2024-09-20,131.34
C01413,2023-12-15,66.72
C01414,2025-02-13,81.98
C01414,2023-09-30,59.23
C01414,2024-01-26,45.18
C01414,2024-02-03,36.22
C01415,2023-12-08,70.44
C01415,2023-11-17,99.67
C01415,2024-01-24,59.35
C01415,2023-03-01,144.72
C01415,2024-09-17,44.05
C01415,2024-09-17,57.06
C01415,2023-10-21,53.96
C01415,2023-02-12,71.65
C01415,2025-12-07,51.68
C01415,2023-10-31,69.03
C01415,2023-09-06,62.9
C01415,2023-11-26,115.79
C01415,2023-07-16,90.78
C01415,2025-05-22,43.61
C01415,2024-08-28,36.24
C01415,2023-12-19,96.47
C01415,2023-12-30,101.22
C01416,2025-02-06,32.9
C01416,2025-12-01,22.41
C01416,2025-06-19,16.32
C01417,2024-08-10,37.72
C01418,2024-12-11,18.18
C01418,2025-09-05,25.88
C01418,2023-07-15,13.32
C01418,2024-05-15,13.42
C01418,2025-08-06,21.91
C01418,2024-12-14,13.49
C01419,2025-11-13,46.75
C01419,2023-09-27,59.92
C01419,2025-01-18,29.61
C01419,2024-05-15,48.43
C01420,2025-09-18,39.55
C01420,2023-07-11,26.67
C01420,2025-11-17,18.97
C01421,2023-03-15,58.52
C01421,2023-11-09,50.4
C01421,2024-01-04,65.56
C01421,2024-02-28,124.26
C01422,2023-08-29,20.68
C01422,2024-09-07,11.74
C01422,2023-08-26,9.0
C01422,2023-11-14,27.02
C01423,2024-01-23,45.65
C01423,2023-08-19,107.9
C01423,2023-05-01,51.73
C01423,2025-07-02,105.08
C01423,2025-11-29,99.2
C01424,2023-05-03,26.4
C01424,2025-03-18,60.7
C01425,2024-06-02,25.9
C01425,2024-08-10,43.11
C01425,2024-10-07,29.16
C01425,2024-01-15,22.98
C01426,2023-07-30,33.51
C01426,2023-05-12,22.57
C01427,2024-08-04,32.36
C01427,2024-09-18,11.02
C01427,2024-01-21,27.48
C01427,2025-11-19,18.81
C01427,2025-11-17,19.56
C01427,2024-12-17,20.87
C01428,2023-02-12,15.01
C01428,2025-04-07,11.12
C01428,2024-11-08,10.94
C01428,2025-02-13,9.4
C01429,2025-05-27,41.85
C01429,2025-11-03,34.36
C01429,2024-01-30,63.29
C01429,2024-09-09,37.41
C01429,2024-05-24,29.97
C01429,2025-01-01,44.1
C01429,2025-04-09,61.11
C01429,2024-08-07,36.94
C01429,2023-10-08,41.0
C01430,2024-04-27,20.53
C01430,2024-02-26,27.1
C01430,2025-02-05,32.43
C01430,2023-03-22,30.98
C01431,2025-05-14,14.09
C01432,2023-09-20,90.86
C01433,2024-10-20,9.23
C01434,2024-01-09,16.7
C01435,2024-02-25,26.62
C01435,2025-04-05,23.55
C01436,2025-02-06,16.95
C01436,2025-02-07,30.0
C01437,2025-03-14,19.08
C01437,2024-07-25,12.62
C01437,2023-12-24,25.33
C01437,2023-01-21,17.5
C01437,2024-07-29,22.49
C01437,2024-01-12,14.5
C01437,2025-02-01,22.09
C01437,2025-05-12,12.6
C01437,2025-08-11,15.39
C01437,2023-01-18,14.21
C01437,2025-09-19,8.53
C01438,2025-11-02,7.2
C01439,2024-02-23,10.2
C01439,2024-03-17,23.46
C01439,2023-01-10,15.59
C01439,2024-06-15,13.05
C01439,2025-07-23,17.37
C01439,2025-02-25,14.07
C01439,2024-10-16,15.01
C01439,2023-12-02,18.3
C01439,2024-03-13,20.4
C01439,2023-04-07,13.72
C01439,2025-09-17,8.8
C01440,2023-12-07,25.94
C01440,2025-04-26,24.88
C01441,2024-08-22,33.56
C01441,2025-08-09,39.05
C01442,2025-01-03,11.0
C01443,2025-05-24,14.95
C01443,2025-08-17,7.52
C01443,2024-09-18,6.96
C01444,2024-09-24,16.74
C01444,2023-07-17,12.24
C01444,2025-12-06,16.63
C01444,2025-10-13,15.33
C01444,2024-10-04,12.15
C01444,2024-09-16,31.57
C01444,2023-01-19,11.39
C01444,2024-12-05,13.92
C01444,2025-10-24,21.68
C01444,2023-02-05,19.78
C01444,2025-10-20,24.84
C01444,2024-04-03,21.17
C01444,2023-11-25,15.22
C01444,2024-08-16,19.64
C01445,2023-11-10,45.41
C01445,2025-12-01,43.82
C01445,2024-09-13,36.22
C01445,2024-03-16,64.08
C01446,2023-10-13,26.97
C01446,2024-11-10,34.54
C01446,2023-12-20,45.05
C01447,2023-10-31,53.51
C01447,2024-07-12,40.38
C01447,2023-12-26,54.44
C01447,2025-02-02,31.21
C01447,2023-02-27,34.39
C01448,2024-01-20,25.1
C01448,2023-08-17,55.38
C01448,2023-09-15,33.52
C01449,2023-01-22,35.89
C01449,2025-07-25,92.09
C01450,2025-02-23,35.38
C01450,2025-11-02,26.87
C01450,2023-06-25,21.8
C01450,2023-01-10,37.31
C01451,2025-05-14,39.61
C01452,2023-12-08,33.57
C01452,2024-03-30,30.19
C01452,2025-11-27,41.51
C01452,2023-04-19,36.93
C01452,2023-09-05,18.38
C01452,2025-10-28,28.59
C01452,2025-05-15,38.57
C01452,2023-03-05,42.85
C01452,2025-06-08,22.29
C01452,2024-11-16,40.72
C01453,2024-04-04,23.74
C01453,2023-12-24,30.0
C01454,2024-10-12,80.3
C01454,2024-01-26,41.78
C01454,2023-12-12,39.85
C01455,2024-09-13,35.81
C01455,2024-05-20,40.17
C01456,2023-07-10,26.08
C01456,2023-10-15,17.51
C01456,2025-09-24,45.35
C01457,2024-05-08,43.88
C01457,2025-01-24,41.74
C01457,2024-12-31,77.18
C01457,2024-09-11,52.99
C01457,2023-07-28,60.19
C01457,2025-10-12,40.96
C01458,2023-04-03,9.72
C01458,2023-05-23,11.59
C01459,2024-08-19,5.52
C01459,2025-07-09,3.3
C01459,2025-01-18,5.68
C01459,2024-01-10,7.16
C01459,2023-06-16,5.11
C01460,2023-07-07,12.45
C01461,2023-07-25,44.29
C01461,2023-01-13,53.61
C01461,2025-06-06,64.92
C01461,2024-06-19,67.96
C01462,2025-05-10,23.65
C01463,2025-01-16,29.57
C01463,2025-03-22,39.82
C01463,2024-02-18,38.91
C01463,2023-02-08,84.83
C01463,2025-01-26,37.95
C01463,2025-08-25,29.78
C01463,2024-07-27,56.6
C01464,2023-03-20,10.28
C01465,2024-06-19,113.07
C01465,2024-07-30,179.99
C01465,2024-10-18,57.75
C01466,2023-08-28,19.61
C01466,2025-03-27,20.26
